order_id,customer_name,age,country,city,category,product_price,quantity,discount_percent,payment_method,order_status,order_date,rating,total_amount,final_revenue,discount_amount,order_month,order_year,order_quarter,age_group,is_high_value,revenue_rank,category_upper,order_number
ORD0295,Customer_295,19,Brazil,Tokyo,Beauty,4089.5,5,10.0,Credit Card,Delivered,2023-05-28,4,18402.75,18402.75,2044.75,May,2023,2,18-25,False,34,BEAUTY,295
ORD0296,Customer_296,52,UK,Mumbai,Books,1817.89,3,20.0,Debit Card,Cancelled,2023-05-28,5,4362.94,4362.94,1090.73,May,2023,2,46-65,False,61,BOOKS,296
ORD0297,Customer_297,33,UK,Dubai,Books,6980.02,9,25.0,Cash,Delivered,2023-05-29,4,47115.14,47115.14,15705.05,May,2023,2,26-35,True,6,BOOKS,297
ORD0298,Customer_298,58,USA,Berlin,Electronics,3526.39,4,10.0,Credit Card,Cancelled,2023-05-29,3,12695.0,12695.0,1410.56,May,2023,2,46-65,False,34,ELECTRONICS,298
ORD0299,Customer_299,53,UAE,Berlin,Clothing,9758.54,6,5.0,Cash,Cancelled,2023-05-30,2,55623.68,55623.68,2927.56,May,2023,2,46-65,True,5,CLOTHING,299
ORD0300,Customer_300,50,UK,London,Toys,6445.62,2,15.0,Net Banking,Returned,2023-05-30,4,10957.55,10957.55,1933.69,May,2023,2,46-65,False,40,TOYS,300
ORD0301,Customer_301,21,UK,London,Toys,8242.56,6,10.0,Cash,Delivered,2023-05-31,4,44509.82,44509.82,4945.54,May,2023,2,18-25,True,12,TOYS,301
ORD0302,Customer_302,50,France,Berlin,Clothing,1411.99,3,15.0,UPI,Delivered,2023-05-31,5,3600.57,3600.57,635.4,May,2023,2,46-65,False,56,CLOTHING,302
ORD0303,Customer_303,31,France,Mumbai,Books,8633.94,9,20.0,UPI,Cancelled,2023-06-01,3,62164.37,62164.37,15541.09,June,2023,2,26-35,True,2,BOOKS,303
ORD0304,Customer_304,38,USA,New York,Electronics,9235.3,2,10.0,Cash,Delivered,2023-06-01,4,16623.54,16623.54,1847.06,June,2023,2,36-45,False,28,ELECTRONICS,304
ORD0305,Customer_305,37,UAE,São Paulo,Clothing,4921.91,9,0.0,UPI,Cancelled,2023-06-02,5,44297.19,44297.19,0.0,June,2023,2,36-45,True,13,CLOTHING,305
ORD0306,Customer_306,25,Australia,Dubai,Electronics,6101.9,5,15.0,Net Banking,Delivered,2023-06-02,5,25933.08,25933.08,4576.42,June,2023,2,18-25,True,21,ELECTRONICS,306
ORD0307,Customer_307,24,France,New York,Electronics,7671.62,8,20.0,Debit Card,Delivered,2023-06-03,4,49098.37,49098.37,12274.59,June,2023,2,18-25,True,7,ELECTRONICS,307
ORD0308,Customer_308,20,Australia,Paris,Electronics,1830.9,2,0.0,UPI,Returned,2023-06-03,4,3661.8,3661.8,0.0,June,2023,2,18-25,False,50,ELECTRONICS,308
ORD0309,Customer_309,34,India,São Paulo,Sports,5075.4,6,0.0,UPI,Cancelled,2023-06-04,4,30452.4,30452.4,0.0,June,2023,2,26-35,True,18,SPORTS,309
ORD0310,Customer_310,50,France,São Paulo,Beauty,4046.76,3,0.0,Cash,Returned,2023-06-04,5,12140.28,12140.28,0.0,June,2023,2,46-65,False,43,BEAUTY,310
ORD0311,Customer_311,29,Brazil,Tokyo,Electronics,1549.1,5,0.0,Net Banking,Cancelled,2023-06-05,2,7745.5,7745.5,0.0,June,2023,2,26-35,False,41,ELECTRONICS,311
ORD0312,Customer_312,39,UAE,Mumbai,Sports,3738.59,8,10.0,Debit Card,Delivered,2023-06-05,5,26917.85,26917.85,2990.87,June,2023,2,36-45,True,23,SPORTS,312
ORD0313,Customer_313,42,USA,Mumbai,Books,774.91,1,25.0,Cash,Cancelled,2023-06-06,5,581.18,581.18,193.73,June,2023,2,36-45,False,69,BOOKS,313
ORD0314,Customer_314,63,India,São Paulo,Clothing,355.54,5,10.0,Cash,Returned,2023-06-06,4,1599.93,1599.93,177.77,June,2023,2,46-65,False,61,CLOTHING,314
ORD0315,Customer_315,47,UAE,Tokyo,Beauty,1438.15,3,10.0,Net Banking,Delivered,2023-06-07,1,3883.01,3883.01,431.45,June,2023,2,46-65,False,55,BEAUTY,315
ORD0316,Customer_316,55,Brazil,Dubai,Home,9634.84,4,20.0,Debit Card,Delivered,2023-06-07,4,30831.49,30831.49,7707.87,June,2023,2,46-65,True,22,HOME,316
ORD0317,Customer_317,55,UAE,São Paulo,Clothing,5540.34,2,20.0,Net Banking,Delivered,2023-06-08,4,8864.54,8864.54,2216.14,June,2023,2,46-65,False,44,CLOTHING,317
ORD0318,Customer_318,62,Brazil,Toronto,Beauty,9661.64,9,25.0,Debit Card,Delivered,2023-06-08,3,65216.07,65216.07,21738.69,June,2023,2,46-65,True,4,BEAUTY,318
ORD0319,Customer_319,25,Brazil,London,Home,4381.73,3,20.0,Net Banking,Cancelled,2023-06-09,5,10516.15,10516.15,2629.04,June,2023,2,18-25,False,43,HOME,319
ORD0320,Customer_320,44,Australia,London,Clothing,3186.98,2,5.0,Cash,Delivered,2023-06-09,4,6055.26,6055.26,318.7,June,2023,2,36-45,False,49,CLOTHING,320
ORD0321,Customer_321,44,Japan,New York,Beauty,5110.8,9,25.0,Cash,Delivered,2023-06-10,4,34497.9,34497.9,11499.3,June,2023,2,36-45,True,14,BEAUTY,321
ORD0322,Customer_322,51,India,Paris,Clothing,4451.17,7,20.0,Credit Card,Delivered,2023-06-10,5,24926.55,24926.55,6231.64,June,2023,2,46-65,True,25,CLOTHING,322
ORD0323,Customer_323,42,UAE,London,Clothing,1146.08,6,25.0,UPI,Delivered,2023-06-11,2,5157.36,5157.36,1719.12,June,2023,2,36-45,False,53,CLOTHING,323
ORD0324,Customer_324,47,Germany,Sydney,Home,6444.18,1,10.0,Net Banking,Delivered,2023-06-11,4,5799.76,5799.76,644.42,June,2023,2,46-65,False,51,HOME,324
ORD0325,Customer_325,50,India,New York,Clothing,2238.78,5,10.0,Credit Card,Delivered,2023-06-12,2,10074.51,10074.51,1119.39,June,2023,2,46-65,False,43,CLOTHING,325
ORD0326,Customer_326,45,Japan,London,Clothing,6233.92,3,25.0,UPI,Returned,2023-06-12,4,14026.32,14026.32,4675.44,June,2023,2,36-45,False,37,CLOTHING,326
ORD0327,Customer_327,64,India,Paris,Home,6536.99,1,5.0,Net Banking,Delivered,2023-06-13,5,6210.14,6210.14,326.85,June,2023,2,46-65,False,50,HOME,327
ORD0328,Customer_328,50,UK,Mumbai,Books,1605.05,4,5.0,Debit Card,Delivered,2023-06-13,4,6099.19,6099.19,321.01,June,2023,2,46-65,False,57,BOOKS,328
ORD0329,Customer_329,22,Germany,Mumbai,Electronics,707.36,2,25.0,UPI,Delivered,2023-06-14,2,1061.04,1061.04,353.68,June,2023,2,18-25,False,55,ELECTRONICS,329
ORD0330,Customer_330,36,Japan,Dubai,Toys,7829.54,2,20.0,Cash,Cancelled,2023-06-14,4,12527.26,12527.26,3131.82,June,2023,2,36-45,False,38,TOYS,330
ORD0331,Customer_331,21,Australia,São Paulo,Food,4652.02,3,15.0,Credit Card,Delivered,2023-06-15,4,11862.65,11862.65,2093.41,June,2023,2,18-25,False,33,FOOD,331
ORD0332,Customer_332,52,UAE,Toronto,Sports,675.82,8,5.0,UPI,Returned,2023-06-15,4,5136.23,5136.23,270.33,June,2023,2,46-65,False,57,SPORTS,332
ORD0333,Customer_333,34,Canada,Mumbai,Food,9949.18,8,0.0,UPI,Cancelled,2023-06-16,5,79593.44,79593.44,0.0,June,2023,2,26-35,True,1,FOOD,333
ORD0334,Customer_334,61,Japan,Tokyo,Food,672.03,7,10.0,Cash,Cancelled,2023-06-16,5,4233.79,4233.79,470.42,June,2023,2,46-65,False,50,FOOD,334
ORD0335,Customer_335,45,USA,London,Beauty,6980.85,6,25.0,Net Banking,Delivered,2023-06-17,4,31413.83,31413.83,10471.28,June,2023,2,36-45,True,19,BEAUTY,335
ORD0336,Customer_336,47,UAE,Tokyo,Electronics,9838.42,9,0.0,Debit Card,Cancelled,2023-06-17,4,88545.78,88545.78,0.0,June,2023,2,46-65,True,1,ELECTRONICS,336
ORD0337,Customer_337,46,Japan,Paris,Beauty,2467.88,4,25.0,Cash,Delivered,2023-06-18,3,7403.64,7403.64,2467.88,June,2023,2,46-65,False,48,BEAUTY,337
ORD0338,Customer_338,63,UK,Mumbai,Electronics,1508.27,1,10.0,Debit Card,Pending,2023-06-18,2,1357.44,1357.44,150.83,June,2023,2,46-65,False,54,ELECTRONICS,338
ORD0339,Customer_339,23,Canada,Toronto,Home,1301.71,8,10.0,Net Banking,Delivered,2023-06-19,4,9372.31,9372.31,1041.37,June,2023,2,18-25,False,46,HOME,339
ORD0340,Customer_340,52,UK,Paris,Home,3102.42,7,5.0,UPI,Delivered,2023-06-19,4,20631.09,20631.09,1085.85,June,2023,2,46-65,True,34,HOME,340
ORD0341,Customer_341,58,Canada,Sydney,Toys,1100.35,7,5.0,Debit Card,Delivered,2023-06-20,5,7317.33,7317.33,385.12,June,2023,2,46-65,False,48,TOYS,341
ORD0342,Customer_342,54,USA,Sydney,Electronics,6952.4,3,0.0,Credit Card,Delivered,2023-06-20,5,20857.2,20857.2,0.0,June,2023,2,46-65,True,26,ELECTRONICS,342
ORD0343,Customer_343,41,UAE,Tokyo,Clothing,716.69,4,25.0,Credit Card,Cancelled,2023-06-21,2,2150.07,2150.07,716.69,June,2023,2,36-45,False,59,CLOTHING,343
ORD0344,Customer_344,46,Australia,São Paulo,Books,5143.28,9,10.0,Cash,Delivered,2023-06-21,4,41660.57,41660.57,4628.95,June,2023,2,46-65,True,8,BOOKS,344
ORD0345,Customer_345,63,UK,New York,Toys,9967.3,6,0.0,Net Banking,Delivered,2023-06-22,3,59803.8,59803.8,0.0,June,2023,2,46-65,True,2,TOYS,345
ORD0346,Customer_346,48,UK,São Paulo,Toys,8158.31,5,15.0,Cash,Delivered,2023-06-22,3,34672.82,34672.82,6118.73,June,2023,2,46-65,True,17,TOYS,346
ORD0347,Customer_347,52,Brazil,Dubai,Clothing,6190.67,3,0.0,Cash,Cancelled,2023-06-23,5,18572.01,18572.01,0.0,June,2023,2,46-65,True,31,CLOTHING,347
ORD0348,Customer_348,50,Canada,São Paulo,Books,3131.91,9,20.0,Cash,Returned,2023-06-23,1,22549.75,22549.75,5637.44,June,2023,2,46-65,True,22,BOOKS,348
ORD0349,Customer_349,38,France,Dubai,Beauty,6276.57,5,0.0,Credit Card,Cancelled,2023-06-24,4,31382.85,31382.85,0.0,June,2023,2,36-45,True,20,BEAUTY,349
ORD0350,Customer_350,49,UAE,Dubai,Books,5317.71,5,20.0,Credit Card,Cancelled,2023-06-24,3,21270.84,21270.84,5317.71,June,2023,2,46-65,True,24,BOOKS,350
ORD0351,Customer_351,40,Canada,Toronto,Beauty,4318.23,4,20.0,Cash,Delivered,2023-06-25,5,13818.34,13818.34,3454.58,June,2023,2,36-45,False,42,BEAUTY,351
ORD0352,Customer_352,50,Brazil,Mumbai,Home,1394.03,4,20.0,Credit Card,Delivered,2023-06-25,4,4460.9,4460.9,1115.22,June,2023,2,46-65,False,54,HOME,352
ORD0353,Customer_353,20,India,Toronto,Food,8877.38,1,15.0,Net Banking,Cancelled,2023-06-26,3,7545.77,7545.77,1331.61,June,2023,2,18-25,False,43,FOOD,353
ORD0354,Customer_354,35,Canada,Dubai,Home,4552.87,7,0.0,Cash,Delivered,2023-06-26,4,31870.09,31870.09,0.0,June,2023,2,26-35,True,20,HOME,354
ORD0355,Customer_355,42,Australia,Paris,Home,2026.76,9,0.0,Credit Card,Delivered,2023-06-27,5,18240.84,18240.84,0.0,June,2023,2,36-45,False,36,HOME,355
ORD0356,Customer_356,59,UAE,Sydney,Food,3740.82,3,15.0,Debit Card,Delivered,2023-06-27,4,9539.09,9539.09,1683.37,June,2023,2,46-65,False,39,FOOD,356
ORD0357,Customer_357,48,Brazil,Dubai,Books,4199.88,2,10.0,Cash,Delivered,2023-06-28,3,7559.78,7559.78,839.98,June,2023,2,46-65,False,49,BOOKS,357
ORD0358,Customer_358,20,India,Toronto,Toys,8292.63,3,5.0,Cash,Delivered,2023-06-28,5,23634.0,23634.0,1243.89,June,2023,2,18-25,True,27,TOYS,358
ORD0359,Customer_359,57,Germany,Paris,Books,7362.78,1,0.0,Net Banking,Returned,2023-06-29,5,7362.78,7362.78,0.0,June,2023,2,46-65,False,51,BOOKS,359
ORD0360,Customer_360,63,Brazil,Toronto,Beauty,7716.12,6,5.0,UPI,Delivered,2023-06-29,5,43981.88,43981.88,2314.84,June,2023,2,46-65,True,9,BEAUTY,360
ORD0361,Customer_361,41,Germany,São Paulo,Clothing,209.21,7,25.0,UPI,Delivered,2023-06-30,5,1098.35,1098.35,366.12,June,2023,2,36-45,False,62,CLOTHING,361
ORD0362,Customer_362,49,UAE,London,Beauty,4219.92,2,25.0,Net Banking,Delivered,2023-06-30,4,6329.88,6329.88,2109.96,June,2023,2,46-65,False,50,BEAUTY,362
ORD0363,Customer_363,64,UK,Tokyo,Clothing,4865.31,8,15.0,Net Banking,Cancelled,2023-07-01,4,33084.11,33084.11,5838.37,July,2023,3,46-65,True,19,CLOTHING,363
ORD0364,Customer_364,39,Brazil,New York,Home,290.0,6,25.0,Net Banking,Delivered,2023-07-01,5,1305.0,1305.0,435.0,July,2023,3,36-45,False,58,HOME,364
ORD0365,Customer_365,40,USA,Toronto,Food,2672.15,4,25.0,UPI,Returned,2023-07-02,4,8016.45,8016.45,2672.15,July,2023,3,36-45,False,42,FOOD,365
ORD0366,Customer_366,19,Germany,New York,Home,7626.87,5,10.0,Net Banking,Returned,2023-07-02,5,34320.92,34320.92,3813.44,July,2023,3,18-25,True,16,HOME,366
ORD0367,Customer_367,44,Australia,Berlin,Electronics,1457.39,8,10.0,Credit Card,Delivered,2023-07-03,4,10493.21,10493.21,1165.91,July,2023,3,36-45,False,37,ELECTRONICS,367
ORD0368,Customer_368,59,USA,Toronto,Books,5399.57,3,0.0,Cash,Returned,2023-07-03,5,16198.71,16198.71,0.0,July,2023,3,46-65,False,32,BOOKS,368
ORD0369,Customer_369,19,Japan,London,Clothing,2230.5,3,25.0,Cash,Pending,2023-07-04,5,5018.62,5018.62,1672.88,July,2023,3,18-25,False,54,CLOTHING,369
ORD0370,Customer_370,43,Japan,New York,Beauty,220.0,4,15.0,Debit Card,Returned,2023-07-04,3,748.0,748.0,132.0,July,2023,3,36-45,False,63,BEAUTY,370
ORD0371,Customer_371,34,India,Dubai,Food,2487.89,1,20.0,Debit Card,Returned,2023-07-05,5,1990.31,1990.31,497.58,July,2023,3,26-35,False,56,FOOD,371
ORD0372,Customer_372,57,UK,Toronto,Clothing,9761.15,9,20.0,Cash,Delivered,2023-07-05,4,70280.28,70280.28,17570.07,July,2023,3,46-65,True,1,CLOTHING,372
ORD0373,Customer_373,50,UAE,Mumbai,Beauty,8035.22,8,5.0,Credit Card,Delivered,2023-07-06,5,61067.67,61067.67,3214.09,July,2023,3,46-65,True,5,BEAUTY,373
ORD0374,Customer_374,26,Brazil,Tokyo,Books,9599.81,8,20.0,UPI,Delivered,2023-07-06,4,61438.78,61438.78,15359.7,July,2023,3,26-35,True,3,BOOKS,374
ORD0375,Customer_375,60,France,London,Home,4929.76,6,20.0,UPI,Delivered,2023-07-07,4,23662.85,23662.85,5915.71,July,2023,3,46-65,True,29,HOME,375
ORD0376,Customer_376,56,Australia,New York,Books,1186.39,7,10.0,Credit Card,Pending,2023-07-07,5,7474.26,7474.26,830.47,July,2023,3,46-65,False,50,BOOKS,376
ORD0377,Customer_377,46,Germany,London,Sports,5524.8,6,10.0,UPI,Delivered,2023-07-08,3,29833.92,29833.92,3314.88,July,2023,3,46-65,True,20,SPORTS,377
ORD0378,Customer_378,59,UAE,Paris,Electronics,4598.34,9,25.0,Net Banking,Cancelled,2023-07-08,5,31038.8,31038.8,10346.26,July,2023,3,46-65,True,17,ELECTRONICS,378
ORD0379,Customer_379,43,USA,Tokyo,Sports,8459.14,3,5.0,Cash,Returned,2023-07-09,4,24108.55,24108.55,1268.87,July,2023,3,36-45,True,27,SPORTS,379
ORD0380,Customer_380,52,Japan,Dubai,Food,1071.02,3,0.0,Cash,Returned,2023-07-09,4,3213.06,3213.06,0.0,July,2023,3,46-65,False,53,FOOD,380
ORD0381,Customer_381,42,Australia,Toronto,Clothing,4933.59,3,5.0,Credit Card,Pending,2023-07-10,4,14060.73,14060.73,740.04,July,2023,3,36-45,False,36,CLOTHING,381
ORD0382,Customer_382,41,France,Toronto,Food,1585.48,3,5.0,UPI,Delivered,2023-07-10,4,4518.62,4518.62,237.82,July,2023,3,36-45,False,49,FOOD,382
ORD0383,Customer_383,30,Brazil,Toronto,Home,3314.29,9,15.0,Debit Card,Delivered,2023-07-11,4,25354.32,25354.32,4474.29,July,2023,3,26-35,True,28,HOME,383
ORD0384,Customer_384,24,India,Tokyo,Beauty,7399.84,4,25.0,Debit Card,Delivered,2023-07-11,1,22199.52,22199.52,7399.84,July,2023,3,18-25,True,29,BEAUTY,384
ORD0385,Customer_385,53,France,Mumbai,Books,4812.58,7,15.0,UPI,Delivered,2023-07-12,3,28634.85,28634.85,5053.21,July,2023,3,46-65,True,15,BOOKS,385
ORD0386,Customer_386,62,Australia,Berlin,Sports,3821.29,9,5.0,Debit Card,Delivered,2023-07-12,1,32672.03,32672.03,1719.58,July,2023,3,46-65,True,15,SPORTS,386
ORD0387,Customer_387,37,France,Sydney,Toys,4005.32,7,5.0,Credit Card,Delivered,2023-07-13,4,26635.38,26635.38,1401.86,July,2023,3,36-45,True,24,TOYS,387
ORD0388,Customer_388,18,Australia,São Paulo,Sports,4648.52,9,5.0,Credit Card,Cancelled,2023-07-13,4,39744.85,39744.85,2091.83,July,2023,3,18-25,True,9,SPORTS,388
ORD0389,Customer_389,25,Australia,New York,Home,7871.66,3,20.0,UPI,Delivered,2023-07-14,4,18891.98,18891.98,4723.0,July,2023,3,18-25,True,35,HOME,389
ORD0390,Customer_390,63,Canada,Mumbai,Sports,8931.64,4,15.0,Debit Card,Delivered,2023-07-14,5,30367.58,30367.58,5358.98,July,2023,3,46-65,True,19,SPORTS,390
ORD0391,Customer_391,33,Germany,Dubai,Home,9557.81,8,5.0,Credit Card,Cancelled,2023-07-15,4,72639.36,72639.36,3823.12,July,2023,3,26-35,True,1,HOME,391
ORD0392,Customer_392,31,Japan,New York,Toys,7890.34,6,10.0,Credit Card,Delivered,2023-07-15,5,42607.84,42607.84,4734.2,July,2023,3,26-35,True,13,TOYS,392
ORD0393,Customer_393,29,Canada,Toronto,Food,3222.53,5,25.0,Net Banking,Delivered,2023-07-16,5,12084.49,12084.49,4028.16,July,2023,3,26-35,False,31,FOOD,393
ORD0394,Customer_394,40,Brazil,London,Books,6912.53,4,0.0,Net Banking,Cancelled,2023-07-16,5,27650.12,27650.12,0.0,July,2023,3,36-45,True,16,BOOKS,394
ORD0395,Customer_395,32,Canada,Dubai,Clothing,4432.27,8,10.0,Credit Card,Delivered,2023-07-17,4,31912.34,31912.34,3545.82,July,2023,3,26-35,True,21,CLOTHING,395
ORD0396,Customer_396,45,UK,New York,Beauty,2621.24,1,25.0,UPI,Cancelled,2023-07-17,5,1965.93,1965.93,655.31,July,2023,3,36-45,False,61,BEAUTY,396
ORD0397,Customer_397,51,UK,Toronto,Clothing,8424.63,9,20.0,Cash,Delivered,2023-07-18,3,60657.34,60657.34,15164.33,July,2023,3,46-65,True,3,CLOTHING,397
ORD0398,Customer_398,42,Japan,New York,Food,480.42,1,20.0,Cash,Returned,2023-07-18,4,384.34,384.34,96.08,July,2023,3,36-45,False,60,FOOD,398
ORD0399,Customer_399,49,France,London,Beauty,9027.44,8,0.0,Credit Card,Delivered,2023-07-19,1,72219.52,72219.52,0.0,July,2023,3,46-65,True,1,BEAUTY,399
ORD0400,Customer_400,40,Germany,Toronto,Sports,4668.63,4,0.0,Credit Card,Delivered,2023-07-19,4,18674.52,18674.52,0.0,July,2023,3,36-45,True,37,SPORTS,400
ORD0401,Customer_401,39,Japan,Berlin,Toys,6408.29,9,0.0,Credit Card,Delivered,2023-07-20,5,57674.61,57674.61,0.0,July,2023,3,36-45,True,4,TOYS,401
ORD0402,Customer_402,42,Australia,Mumbai,Toys,6627.6,5,25.0,UPI,Returned,2023-07-20,5,24853.5,24853.5,8284.5,July,2023,3,36-45,True,25,TOYS,402
ORD0403,Customer_403,39,USA,Paris,Electronics,8961.67,3,20.0,Net Banking,Delivered,2023-07-21,2,21508.01,21508.01,5377.0,July,2023,3,36-45,True,24,ELECTRONICS,403
ORD0404,Customer_404,39,Germany,São Paulo,Food,6403.03,9,20.0,Credit Card,Delivered,2023-07-21,5,46101.82,46101.82,11525.45,July,2023,3,36-45,True,10,FOOD,404
ORD0405,Customer_405,59,Germany,Tokyo,Food,6177.94,9,20.0,Credit Card,Pending,2023-07-22,3,44481.17,44481.17,11120.29,July,2023,3,46-65,True,11,FOOD,405
ORD0406,Customer_406,23,Australia,São Paulo,Books,759.86,4,10.0,Debit Card,Cancelled,2023-07-22,4,2735.5,2735.5,303.94,July,2023,3,18-25,False,64,BOOKS,406
ORD0407,Customer_407,32,Australia,Dubai,Clothing,5232.24,4,20.0,UPI,Delivered,2023-07-23,3,16743.17,16743.17,4185.79,July,2023,3,26-35,False,34,CLOTHING,407
ORD0408,Customer_408,60,India,São Paulo,Food,1586.67,8,10.0,Credit Card,Cancelled,2023-07-23,4,11424.02,11424.02,1269.34,July,2023,3,46-65,False,35,FOOD,408
ORD0409,Customer_409,54,Japan,Toronto,Food,7400.59,2,0.0,Debit Card,Delivered,2023-07-24,4,14801.18,14801.18,0.0,July,2023,3,46-65,False,27,FOOD,409
ORD0410,Customer_410,50,Australia,Berlin,Sports,5171.0,9,0.0,Cash,Delivered,2023-07-24,4,46539.0,46539.0,0.0,July,2023,3,46-65,True,4,SPORTS,410
ORD0411,Customer_411,25,UK,Paris,Sports,6834.26,6,25.0,Credit Card,Delivered,2023-07-25,3,30754.17,30754.17,10251.39,July,2023,3,18-25,True,17,SPORTS,411
ORD0412,Customer_412,61,Brazil,Mumbai,Beauty,512.56,9,0.0,Credit Card,Pending,2023-07-25,3,4613.04,4613.04,0.0,July,2023,3,46-65,False,52,BEAUTY,412
ORD0413,Customer_413,61,USA,Mumbai,Home,939.44,8,25.0,Debit Card,Pending,2023-07-26,4,5636.64,5636.64,1878.88,July,2023,3,46-65,False,52,HOME,413
ORD0414,Customer_414,22,Japan,London,Home,7191.6,7,5.0,UPI,Delivered,2023-07-26,5,47824.14,47824.14,2517.06,July,2023,3,18-25,True,9,HOME,414
ORD0415,Customer_415,56,UAE,Tokyo,Electronics,813.63,1,5.0,Credit Card,Delivered,2023-07-27,5,772.95,772.95,40.68,July,2023,3,46-65,False,57,ELECTRONICS,415
ORD0416,Customer_416,21,UK,New York,Home,805.44,3,15.0,Cash,Delivered,2023-07-27,2,2053.87,2053.87,362.45,July,2023,3,18-25,False,57,HOME,416
ORD0417,Customer_417,23,France,Berlin,Books,219.87,2,25.0,Credit Card,Pending,2023-07-28,4,329.8,329.8,109.94,July,2023,3,18-25,False,71,BOOKS,417
ORD0418,Customer_418,62,Australia,New York,Electronics,9569.36,5,15.0,Cash,Pending,2023-07-28,2,40669.78,40669.78,7177.02,July,2023,3,46-65,True,12,ELECTRONICS,418
ORD0419,Customer_419,49,UAE,Paris,Beauty,7401.33,5,15.0,Net Banking,Delivered,2023-07-29,1,31455.65,31455.65,5551.0,July,2023,3,46-65,True,18,BEAUTY,419
ORD0420,Customer_420,47,Australia,São Paulo,Sports,3597.19,5,5.0,Net Banking,Returned,2023-07-29,5,17086.65,17086.65,899.3,July,2023,3,46-65,False,42,SPORTS,420
ORD0421,Customer_421,64,Germany,Mumbai,Home,3035.7,4,25.0,Cash,Cancelled,2023-07-30,4,9107.1,9107.1,3035.7,July,2023,3,46-65,False,48,HOME,421
ORD0422,Customer_422,52,UK,Paris,Clothing,3562.06,5,5.0,UPI,Delivered,2023-07-30,3,16919.78,16919.78,890.52,July,2023,3,46-65,False,33,CLOTHING,422
ORD0423,Customer_423,57,Germany,São Paulo,Sports,7769.07,3,15.0,Credit Card,Delivered,2023-07-31,3,19811.13,19811.13,3496.08,July,2023,3,46-65,True,32,SPORTS,423
ORD0424,Customer_424,33,India,Mumbai,Toys,6647.57,1,25.0,Credit Card,Delivered,2023-07-31,1,4985.68,4985.68,1661.89,July,2023,3,26-35,False,57,TOYS,424
ORD0425,Customer_425,30,Germany,São Paulo,Books,1933.44,5,15.0,Net Banking,Cancelled,2023-08-01,5,8217.12,8217.12,1450.08,August,2023,3,26-35,False,45,BOOKS,425
ORD0426,Customer_426,59,India,Tokyo,Sports,1823.68,9,20.0,Cash,Cancelled,2023-08-01,4,13130.5,13130.5,3282.62,August,2023,3,46-65,False,46,SPORTS,426
ORD0427,Customer_427,47,India,Berlin,Books,1074.12,9,0.0,Credit Card,Delivered,2023-08-02,3,9667.08,9667.08,0.0,August,2023,3,46-65,False,40,BOOKS,427
ORD0428,Customer_428,36,UAE,Dubai,Books,6637.0,4,25.0,Credit Card,Pending,2023-08-02,3,19911.0,19911.0,6637.0,August,2023,3,36-45,True,27,BOOKS,428
ORD0429,Customer_429,34,Australia,Paris,Books,7667.29,3,15.0,UPI,Delivered,2023-08-03,5,19551.59,19551.59,3450.28,August,2023,3,26-35,True,29,BOOKS,429
ORD0430,Customer_430,36,France,Paris,Beauty,2723.96,1,20.0,Debit Card,Delivered,2023-08-03,5,2179.17,2179.17,544.79,August,2023,3,36-45,False,59,BEAUTY,430
ORD0431,Customer_431,45,Germany,Sydney,Books,307.36,2,10.0,Net Banking,Cancelled,2023-08-04,4,553.25,553.25,61.47,August,2023,3,36-45,False,70,BOOKS,431
ORD0432,Customer_432,43,UK,Toronto,Books,913.5,8,5.0,Net Banking,Cancelled,2023-08-04,2,6942.6,6942.6,365.4,August,2023,3,36-45,False,53,BOOKS,432
ORD0433,Customer_433,54,India,Tokyo,Toys,9681.81,1,15.0,Debit Card,Delivered,2023-08-05,1,8229.54,8229.54,1452.27,August,2023,3,46-65,False,44,TOYS,433
ORD0434,Customer_434,43,Australia,Tokyo,Clothing,3024.9,8,25.0,Credit Card,Delivered,2023-08-05,4,18149.4,18149.4,6049.8,August,2023,3,36-45,False,32,CLOTHING,434
ORD0435,Customer_435,40,USA,New York,Electronics,7715.31,7,5.0,UPI,Delivered,2023-08-06,4,51306.81,51306.81,2700.36,August,2023,3,36-45,True,6,ELECTRONICS,435
ORD0436,Customer_436,26,Japan,São Paulo,Food,6284.17,8,5.0,UPI,Delivered,2023-08-06,1,47759.69,47759.69,2513.67,August,2023,3,26-35,True,7,FOOD,436
ORD0437,Customer_437,29,UAE,Toronto,Toys,3881.2,6,5.0,Net Banking,Delivered,2023-08-07,4,22122.84,22122.84,1164.36,August,2023,3,26-35,True,30,TOYS,437
ORD0438,Customer_438,18,France,Berlin,Electronics,2136.3,9,10.0,UPI,Delivered,2023-08-07,1,17304.03,17304.03,1922.67,August,2023,3,18-25,False,27,ELECTRONICS,438
ORD0439,Customer_439,18,Canada,Berlin,Books,1301.73,3,0.0,Debit Card,Cancelled,2023-08-08,4,3905.19,3905.19,0.0,August,2023,3,18-25,False,62,BOOKS,439
ORD0440,Customer_440,64,UAE,Tokyo,Clothing,6188.63,4,15.0,Credit Card,Delivered,2023-08-08,4,21041.34,21041.34,3713.18,August,2023,3,46-65,True,28,CLOTHING,440
ORD0441,Customer_441,51,USA,Berlin,Sports,7768.87,6,0.0,Debit Card,Cancelled,2023-08-09,1,46613.22,46613.22,0.0,August,2023,3,46-65,True,3,SPORTS,441
